Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
01-Oct-19,ADROITINFO,7.75,7.7,0.0065,0.043,0.0417,0.7967
01-Oct-19,ADSL,13.1,14.3,-0.0876,0.0408,0.045,0.8597
01-Oct-19,ADTECH,25.9,25.9,0,0,0,0
01-Oct-19,ADVANIHOTR,54.85,55.25,-0.0073,0.0336,0.0326,0.6228
01-Oct-19,ADVENTZSEC,50.35,50.35,0,0,0,0
01-Oct-19,ADVENZYMES,149.15,155.3,-0.0404,0.0284,0.0293,0.5598
01-Oct-19,AEGISCHEM,175.55,181.25,-0.032,0.0235,0.0241,0.4604
01-Oct-19,AEL,10,10,0,0,0,0
01-Oct-19,AFDIL,145.5,145.5,0,0,0,0
01-Oct-19,AFFLE,1079.65,1125.05,-0.0412,0.0388,0.0389,0.7432
01-Oct-19,AGARIND,115.9,114.2,0.0148,0.0291,0.0284,0.5426
01-Oct-19,AGCNET,116.65,115.25,0.0121,0.0427,0.0415,0.7929
01-Oct-19,AGLSL,49.3,52.5,-0.0629,0.0447,0.046,0.8788
01-Oct-19,AGRITECH,47.25,47.95,-0.0147,0.0458,0.0446,0.8521
01-Oct-19,AGROPHOS,102.7,102.25,0.0044,0.0242,0.0235,0.449
01-Oct-19,AHLEAST,176.4,183.5,-0.0395,0.031,0.0316,0.6037
01-Oct-19,AHLUCONT,278.5,281.25,-0.0098,0.0254,0.0247,0.4719
01-Oct-19,AHLWEST,311.8,341.75,-0.0917,0.0509,0.0542,1.0355
01-Oct-19,AIAENG,1707.65,1784.05,-0.0438,0.0205,0.0226,0.4318
01-Oct-19,AIONJSW,10.45,11.5,-0.0957,0.0267,0.0349,0.6668
01-Oct-19,AIRAN,13.45,13.85,-0.0293,0.0441,0.0434,0.8292
01-Oct-19,AJANTPHARM,996.35,1010.6,-0.0142,0.0205,0.0202,0.3859
01-Oct-19,AJMERA,124.95,127.4,-0.0194,0.0402,0.0393,0.7508
01-Oct-19,AKASHAGRO,50.6,50.6,0,0,0,0
01-Oct-19,AKSCREDITS,9.15,9.15,0,0,0,0
01-Oct-19,AKSHARCHEM,207.9,213.3,-0.0256,0.0401,0.0394,0.7527
01-Oct-19,AKSHOPTFBR,7.45,7.8,-0.0459,0.0465,0.0465,0.8884
01-Oct-19,AKZOINDIA,1908.9,1919.8,-0.0057,0.0233,0.0226,0.4318
01-Oct-19,ALANKIT,20.45,21.5,-0.0501,0.042,0.0425,0.812
01-Oct-19,ALBA,350,350,0,0.007,0.0068,0.1299
01-Oct-19,ALBERTDAVD,339.1,350.55,-0.0332,0.032,0.0321,0.6133
01-Oct-19,ALBK,27.8,28.7,-0.0319,0.0281,0.0283,0.5407
01-Oct-19,ALCHEM,1.05,1,0.0488,0.0453,0.0455,0.8693
01-Oct-19,ALEMBICLTD,47.5,50.65,-0.0642,0.039,0.041,0.7833
01-Oct-19,ALICON,336.9,376.2,-0.1103,0.0296,0.0394,0.7527
01-Oct-19,ALIROX,10,10,0,0,0,0
01-Oct-19,ALKALI,46.25,47.55,-0.0277,0.0333,0.033,0.6305
01-Oct-19,ALKEM,1949.7,1905.1,0.0231,0.0158,0.0163,0.3114
01-Oct-19,ALKYLAMINE,872.9,879.9,-0.008,0.0283,0.0275,0.5254
01-Oct-19,ALLCARGO,103.7,107,-0.0313,0.0284,0.0286,0.5464
01-Oct-19,ALLSEC,301.55,304.3,-0.0091,0.0273,0.0266,0.5082
01-Oct-19,ALMONDZ,10.05,10.75,-0.0673,0.0325,0.0356,0.6801
01-Oct-19,ALOKTEXT,1.55,1.6,-0.0317,0.0468,0.046,0.8788
01-Oct-19,ALPA,15.25,15.8,-0.0354,0.037,0.0369,0.705
01-Oct-19,ALPHAGEO,213.25,224.35,-0.0507,0.0426,0.0431,0.8234
01-Oct-19,ALPSINDUS,0.35,0.35,0,0.2992,0.2901,5.5424
01-Oct-19,AMARAJABAT,703.3,717.65,-0.0202,0.0258,0.0255,0.4872
01-Oct-19,AMARKANTAK,11.95,11.95,0,0,0,0
01-Oct-19,AMARVAN,10,10,0,0,0,0
01-Oct-19,AMBER,904.6,908,-0.0038,0.0249,0.0242,0.4623
01-Oct-19,AMBIKCO,909.7,924.2,-0.0158,0.0141,0.0142,0.2713
01-Oct-19,AMBUJACEM,199.85,203.95,-0.0203,0.03,0.0295,0.5636
01-Oct-19,AMDIND,16.2,16.35,-0.0092,0.0383,0.0372,0.7107
01-Oct-19,AMJLAND,17.45,17.75,-0.017,0.0296,0.029,0.554
01-Oct-19,AMRUTANJAN,355.25,360.95,-0.0159,0.0278,0.0272,0.5197
01-Oct-19,ANANTRAJ,31.45,33.8,-0.0721,0.0262,0.0309,0.5903
01-Oct-19,ANDHRABANK,16.7,17.15,-0.0266,0.0258,0.0258,0.4929
01-Oct-19,ANDHRACEMT,2.4,2.55,-0.0606,0.0668,0.0664,1.2686
01-Oct-19,ANDHRSUGAR,273.55,283.05,-0.0341,0.0249,0.0255,0.4872
01-Oct-19,ANIKINDS,7.35,7.5,-0.0202,0.0307,0.0302,0.577
01-Oct-19,ANKITMETAL,0.45,0.5,-0.1054,0.0951,0.0957,1.8283
01-Oct-19,ANSALAPI,4.75,5.05,-0.0612,0.0374,0.0392,0.7489
01-Oct-19,ANSALHSG,4.65,4.9,-0.0524,0.0523,0.0523,0.9992
01-Oct-19,ANTGRAPHIC,0.75,0.75,0,0.0247,0.0239,0.4566
01-Oct-19,ANUP,471.95,463.9,0.0172,0.0363,0.0354,0.6763
01-Oct-19,APARINDS,553.2,557.6,-0.0079,0.0253,0.0246,0.47
01-Oct-19,APCL,145.8,146.1,-0.0021,0.0244,0.0237,0.4528
01-Oct-19,APCOTEXIND,192.15,195.15,-0.0155,0.0213,0.021,0.4012
01-Oct-19,APEX,231.65,241.65,-0.0423,0.0337,0.0343,0.6553
01-Oct-19,APLAPOLLO,1360.65,1362.35,-0.0012,0.0229,0.0222,0.4241
01-Oct-19,APLLTD,517.15,509.4,0.0151,0.0194,0.0192,0.3668
01-Oct-19,APOLLO,73.15,76.35,-0.0428,0.0425,0.0425,0.812
01-Oct-19,APOLLOHOSP,1369.3,1395.9,-0.0192,0.0175,0.0176,0.3362
01-Oct-19,APOLLOTYRE,169.1,181.65,-0.0716,0.0201,0.0262,0.5006
01-Oct-19,APOLSINHOT,825.15,816.85,0.0101,0.0247,0.0241,0.4604
01-Oct-19,APTECHT,153.9,156.7,-0.018,0.04,0.039,0.7451
01-Oct-19,ARCHIDPLY,26.15,26.8,-0.0246,0.044,0.0431,0.8234
01-Oct-19,ARCHIES,18.95,20.05,-0.0564,0.0451,0.0459,0.8769
01-Oct-19,ARCOTECH,1.9,2,-0.0513,0.036,0.0371,0.7088
01-Oct-19,ARENTERP,10,10,0,0.0395,0.0383,0.7317
01-Oct-19,ARIES,60.8,63.15,-0.0379,0.0506,0.0499,0.9533
01-Oct-19,ARIHANT,18.05,19,-0.0513,0.0544,0.0542,1.0355
01-Oct-19,ARIHANTSUP,40.9,41.7,-0.0194,0.0357,0.0349,0.6668
01-Oct-19,ARMANFIN,530.1,529.3,0.0015,0.0533,0.0517,0.9877
01-Oct-19,AROGRANITE,41.2,40.5,0.0171,0.0367,0.0358,0.684
01-Oct-19,ARROWGREEN,51.75,53.8,-0.0388,0.04,0.0399,0.7623
01-Oct-19,ARROWTEX,9.55,9.7,-0.0156,0.0361,0.0352,0.6725
01-Oct-19,ARSHIYA,20.5,20.4,0.0049,0.058,0.0562,1.0737
01-Oct-19,ARSSINFRA,21.85,22.55,-0.0315,0.0382,0.0378,0.7222
01-Oct-19,ARVIND,46.75,47.95,-0.0253,0.0351,0.0346,0.661
01-Oct-19,ARVINDFASN,426.85,435.15,-0.0193,0.0289,0.0284,0.5426
01-Oct-19,ARVSMART,84.8,86.15,-0.0158,0.0178,0.0177,0.3382
01-Oct-19,ASAHIINDIA,178.4,182.1,-0.0205,0.0259,0.0256,0.4891
01-Oct-19,ASAHISONG,128.5,136.55,-0.0608,0.0291,0.0319,0.6094
01-Oct-19,ASAL,34.2,35.8,-0.0457,0.0472,0.0471,0.8998
01-Oct-19,ASHAPURMIN,30.75,29.3,0.0483,0.0315,0.0328,0.6266
01-Oct-19,ASHIANA,104.65,105.1,-0.0043,0.0231,0.0224,0.428
01-Oct-19,ASHIMASYN,8.1,8.3,-0.0244,0.0401,0.0393,0.7508
01-Oct-19,ASHOKA,97.25,97.4,-0.0015,0.0451,0.0437,0.8349
01-Oct-19,ASHOKLEY,65.95,68.7,-0.0409,0.0483,0.0479,0.9151
01-Oct-19,ASIANHOTNR,106.7,101.55,0.0495,0.0392,0.0399,0.7623
01-Oct-19,ASIANLAKTO,11.1,11.1,0,0,0,0
01-Oct-19,ASIANPAINT,1766.05,1762.2,0.0022,0.0245,0.0238,0.4547
01-Oct-19,ASIANTILES,228.85,228.9,-0.0002,0.0244,0.0237,0.4528
01-Oct-19,ASPINWALL,130.75,130.1,0.005,0.0331,0.0321,0.6133
01-Oct-19,ASSAMCO,0.6,0.55,0.087,0.056,0.0583,1.1138
01-Oct-19,ASSOFIN,10,10,0,0,0,0
01-Oct-19,ASTEC,395.45,409.25,-0.0343,0.0264,0.0269,0.5139
01-Oct-19,ASTERDM,115.95,118.05,-0.0179,0.0211,0.0209,0.3993
01-Oct-19,ASTRAL,1146.3,1147.85,-0.0014,0.0215,0.0208,0.3974
01-Oct-19,ASTRAMICRO,78.05,75.9,0.0279,0.0276,0.0276,0.5273
01-Oct-19,ASTRAZEN,2266.8,2314.5,-0.0208,0.0298,0.0293,0.5598
01-Oct-19,ASTRON,105.9,107.85,-0.0182,0.0244,0.0241,0.4604
01-Oct-19,ATFL,484,485.4,-0.0029,0.0171,0.0166,0.3171
01-Oct-19,ATLANTA,7.85,8.25,-0.0497,0.0435,0.0439,0.8387
01-Oct-19,ATLANTIC,10,10,0,0,0,0
01-Oct-19,ATLASCYCLE,81.7,86,-0.0513,0.0406,0.0413,0.789
01-Oct-19,ATUL,3975.6,3996.5,-0.0052,0.0192,0.0187,0.3573
01-Oct-19,ATULAUTO,227.1,226.25,0.0037,0.0292,0.0283,0.5407
01-Oct-19,AUBANK,653.85,659.45,-0.0085,0.022,0.0214,0.4088
01-Oct-19,AURIONPRO,106.15,107.1,-0.0089,0.0326,0.0317,0.6056
01-Oct-19,AUROPHARMA,576.2,589,-0.022,0.0173,0.0176,0.3362
01-Oct-19,AURUMCAP,9.7,9.7,0,0,0,0
01-Oct-19,AUSOMENT,29.65,29.1,0.0187,0.0355,0.0347,0.6629
01-Oct-19,AUTOAXLES,924.75,970.05,-0.0478,0.0457,0.0458,0.875
01-Oct-19,AUTOIND,38.55,40.1,-0.0394,0.0502,0.0496,0.9476
01-Oct-19,AUTOLITIND,22.85,23.15,-0.013,0.0349,0.034,0.6496
01-Oct-19,AVADHSUGAR,274.95,274.85,0.0004,0.0374,0.0363,0.6935
01-Oct-19,AVAIL,10,10,0,0,0,0
01-Oct-19,AVANTIFEED,360.3,367.3,-0.0192,0.0287,0.0282,0.5388
01-Oct-19,AVTNPL,22.7,22.95,-0.011,0.0204,0.02,0.3821
01-Oct-19,AXISBANK,679.15,685,-0.0086,0.0263,0.0256,0.4891
01-Oct-19,AXISCADES,79.7,77.3,0.0306,0.0327,0.0326,0.6228
01-Oct-19,AXISGOLD,3269.85,3292.35,-0.0069,0.0103,0.0101,0.193
01-Oct-19,AXISNIFTY,1160,1172.15,-0.0104,0.0159,0.0156,0.298
01-Oct-19,AYMSYNTEX,30.1,31.5,-0.0455,0.0321,0.0331,0.6324
01-Oct-19,BAGFILMS,1.6,1.65,-0.0308,0.0523,0.0513,0.9801
01-Oct-19,BAJAJ-AUTO,2910,2941.8,-0.0109,0.0203,0.0199,0.3802
01-Oct-19,BAJAJCON,244.1,245.65,-0.0063,0.0178,0.0173,0.3305
01-Oct-19,BAJAJELEC,383,390.9,-0.0204,0.0264,0.0261,0.4986
01-Oct-19,BAJAJFINSV,8458.35,8512.85,-0.0064,0.0277,0.0269,0.5139
01-Oct-19,BAJAJHIND,6.45,6.5,-0.0077,0.0391,0.038,0.726
01-Oct-19,BAJAJHLDNG,3588.75,3593.25,-0.0013,0.0278,0.027,0.5158
01-Oct-19,BAJFINANCE,3992.4,4046.15,-0.0134,0.0317,0.0309,0.5903
01-Oct-19,BALAJITELE,51.95,53.8,-0.035,0.0359,0.0358,0.684
01-Oct-19,BALAMINES,320.45,331.95,-0.0353,0.0447,0.0442,0.8444
01-Oct-19,BALAXI,85.65,90.15,-0.0512,0.0322,0.0336,0.6419
01-Oct-19,BALKRISHNA,29.7,30.65,-0.0315,0.0624,0.061,1.1654
01-Oct-19,BALKRISIND,757.8,776.25,-0.0241,0.0201,0.0204,0.3897
01-Oct-19,BALLARPUR,0.45,0.5,-0.1054,0.0608,0.0643,1.2284
01-Oct-19,BALMLAWRIE,164.9,167,-0.0127,0.0217,0.0213,0.4069
01-Oct-19,BALPHARMA,38.25,38.75,-0.013,0.0369,0.0359,0.6859
01-Oct-19,BALRAMCHIN,159.65,154.45,0.0331,0.0372,0.037,0.7069
01-Oct-19,BANARBEADS,39.35,38,0.0349,0.024,0.0248,0.4738
01-Oct-19,BANARISUG,1156,1150.1,0.0051,0.0284,0.0276,0.5273
01-Oct-19,BANCOINDIA,101.35,103.95,-0.0253,0.0333,0.0329,0.6286
01-Oct-19,BANDHANBNK,470.4,491.9,-0.0447,0.0328,0.0336,0.6419
01-Oct-19,BANG,23,23.05,-0.0022,0.0508,0.0493,0.9419
01-Oct-19,BANKBARODA,91.3,93.05,-0.019,0.0279,0.0274,0.5235
01-Oct-19,BANKBEES,2936.64,2981.75,-0.0152,0.0248,0.0243,0.4643
01-Oct-19,BANKINDIA,61.1,62.95,-0.0298,0.0348,0.0345,0.6591
01-Oct-19,BANSWRAS,72,77.1,-0.0684,0.0347,0.0376,0.7183
01-Oct-19,BARTRONICS,2.05,2.15,-0.0476,0.0363,0.0371,0.7088
01-Oct-19,BASANT,10,10,0,0,0,0
01-Oct-19,BASF,979,1002.05,-0.0233,0.0206,0.0208,0.3974
01-Oct-19,BASML,138.8,134.55,0.0311,0.038,0.0376,0.7183
01-Oct-19,BATAINDIA,1736.95,1722.25,0.0085,0.0217,0.0211,0.4031
01-Oct-19,BAYERCROP,3372.1,3351.2,0.0062,0.0159,0.0155,0.2961
01-Oct-19,BBL,931.75,959.05,-0.0289,0.021,0.0216,0.4127
01-Oct-19,BBTC,1130.45,1135.3,-0.0043,0.0535,0.0519,0.9915
01-Oct-19,BCG,3.15,3.25,-0.0313,0.0336,0.0335,0.64
01-Oct-19,BCP,9.8,9.6,0.0206,0.0246,0.0244,0.4662
01-Oct-19,BDL,290,295.9,-0.0201,0.0221,0.022,0.4203
01-Oct-19,BEARDSELL,11.15,10.5,0.0601,0.0341,0.0362,0.6916
01-Oct-19,BEDMUTHA,11.95,11.8,0.0126,0.0244,0.0239,0.4566
01-Oct-19,BEL,107.15,108.3,-0.0107,0.0243,0.0237,0.4528
01-Oct-19,BEML,946.25,954.65,-0.0088,0.0369,0.0358,0.684
01-Oct-19,BEPL,55.65,58.2,-0.0448,0.0395,0.0398,0.7604
01-Oct-19,BERGEPAINT,433.45,434.8,-0.0031,0.0281,0.0273,0.5216
01-Oct-19,BFINVEST,275.25,282.7,-0.0267,0.0298,0.0296,0.5655
01-Oct-19,BFUTILITIE,175.25,179.55,-0.0242,0.0421,0.0412,0.7871
01-Oct-19,BGLOBAL,1.55,1.55,0,0.0394,0.0382,0.7298
01-Oct-19,BGRENERGY,34.3,35.1,-0.0231,0.0315,0.0311,0.5942
01-Oct-19,BHAGERIA,107.25,107.95,-0.0065,0.0287,0.0279,0.533
01-Oct-19,BHAGYANGR,18.85,18.95,-0.0053,0.0251,0.0244,0.4662
01-Oct-19,BHAGYAPROP,20.25,20.6,-0.0171,0.0259,0.0255,0.4872
01-Oct-19,BHAIRAV,10,10,0,0,0,0
01-Oct-19,BHANDARI,1.2,1.15,0.0426,0.0521,0.0516,0.9858
01-Oct-19,BHARATFORG,444.85,446.35,-0.0034,0.0274,0.0266,0.5082
01-Oct-19,BHARATGEAR,66.65,68.35,-0.0252,0.0377,0.0371,0.7088
01-Oct-19,BHARATRAS,5880.1,6001.8,-0.0205,0.0298,0.0293,0.5598
01-Oct-19,BHARATWIRE,27.4,28,-0.0217,0.0203,0.0204,0.3897
01-Oct-19,BHARTIARTL,350.95,367.05,-0.0449,0.0231,0.0249,0.4757
01-Oct-19,BHEL,46.85,48.4,-0.0325,0.0288,0.029,0.554
01-Oct-19,BIGBLOC,24.75,24.55,0.0081,0.0475,0.0461,0.8807
01-Oct-19,BIL,174.55,174.9,-0.002,0.0373,0.0362,0.6916
01-Oct-19,BILENERGY,1,1,0,0.0477,0.0462,0.8826
01-Oct-19,BINANIIND,10.25,10.7,-0.043,0.042,0.0421,0.8043
01-Oct-19,BINDALAGRO,10.1,10.3,-0.0196,0.0471,0.0459,0.8769
01-Oct-19,BIOCON,222.15,222.95,-0.0036,0.0196,0.019,0.363
01-Oct-19,BIOFILCHEM,4.55,4.55,0,0.0446,0.0432,0.8253
01-Oct-19,BIRLACABLE,50.25,52.8,-0.0495,0.0533,0.0531,1.0145
01-Oct-19,BIRLACORPN,561.6,563.65,-0.0036,0.0314,0.0305,0.5827
01-Oct-19,BIRLAMONEY,35.9,36.9,-0.0275,0.0447,0.0439,0.8387
01-Oct-19,BIUL,58,58,0,0,0,0
01-Oct-19,BKMINDST,0.95,0.95,0,0.0544,0.0527,1.0068
01-Oct-19,BLBLIMITED,3.4,3.45,-0.0146,0.0407,0.0396,0.7566
01-Oct-19,BLISSGVS,101.65,102.7,-0.0103,0.0353,0.0343,0.6553
01-Oct-19,BLKASHYAP,9.55,9.95,-0.041,0.035,0.0354,0.6763
01-Oct-19,BLS,80,80,0,0.0315,0.0305,0.5827
01-Oct-19,BLUEBLENDS,1.2,1.05,0.1335,0.0718,0.0769,1.4692
01-Oct-19,BLUECOAST,2.6,2.7,-0.0377,0.1695,0.1646,3.1447
01-Oct-19,BLUEDART,2480.8,2484.05,-0.0013,0.0231,0.0224,0.428
01-Oct-19,BLUESTARCO,798.6,801.2,-0.0033,0.0269,0.0261,0.4986
01-Oct-19,BODALCHEM,75.75,79.1,-0.0433,0.033,0.0337,0.6438
01-Oct-19,BOMDYEING,73.7,77.75,-0.0535,0.0473,0.0477,0.9113
01-Oct-19,BOROSIL,170.35,177.2,-0.0394,0.0375,0.0376,0.7183
01-Oct-19,BOSCHLTD,13251.5,14063.8,-0.0595,0.0252,0.0284,0.5426
01-Oct-19,BPCL,493.9,470.1,0.0494,0.0373,0.0381,0.7279
01-Oct-19,BPL,20.4,22.25,-0.0868,0.0569,0.0591,1.1291
01-Oct-19,BRFL,4.8,5.15,-0.0704,0.0359,0.0388,0.7413
01-Oct-19,BRIGADE,204.4,215.4,-0.0524,0.0241,0.0267,0.5101
01-Oct-19,BRISK,31,31,0,0,0,0
01-Oct-19,BRITANNIA,2919.55,2944.2,-0.0084,0.0282,0.0274,0.5235
01-Oct-19,BRNL,64.25,64.9,-0.0101,0.038,0.0369,0.705
01-Oct-19,BROOKS,32.25,35.45,-0.0946,0.0377,0.0433,0.8272
01-Oct-19,BSE,564.45,564.25,0.0004,0.0189,0.0183,0.3496
01-Oct-19,BSELINFRA,1,1.05,-0.0488,0.053,0.0528,1.0087
01-Oct-19,BSL,27.6,28.35,-0.0268,0.043,0.0422,0.8062
01-Oct-19,BSLGOLDETF,3402.05,3469.25,-0.0196,0.0127,0.0132,0.2522
01-Oct-19,BSLNIFTY,122.96,125.14,-0.0176,0.0175,0.0175,0.3343
01-Oct-19,BSOFT,66.6,69.25,-0.039,0.0395,0.0395,0.7546
01-Oct-19,BUCKINGHAM,10,10,0,0,0,0
01-Oct-19,BURNPUR,1.35,1.4,-0.0364,0.0438,0.0434,0.8292
01-Oct-19,BUTTERFLY,151.35,150.8,0.0036,0.0439,0.0426,0.8139
01-Oct-19,BVCL,11.8,12.3,-0.0415,0.0376,0.0378,0.7222
01-Oct-19,BYKE,22.35,23.2,-0.0373,0.0451,0.0447,0.854
01-Oct-19,CADILAHC,234.15,233.3,0.0036,0.0196,0.019,0.363
01-Oct-19,CALSOFT,11.2,11.7,-0.0437,0.0352,0.0358,0.684
01-Oct-19,CAMLINFINE,55.1,54.6,0.0091,0.0307,0.0298,0.5693
01-Oct-19,CANBK,178.1,182.4,-0.0239,0.0343,0.0338,0.6457
01-Oct-19,CANDC,3.1,3.2,-0.0317,0.0694,0.0677,1.2934
01-Oct-19,CANFINHOME,393.95,393.2,0.0019,0.023,0.0223,0.426
01-Oct-19,CANTABIL,217.5,228.25,-0.0482,0.0248,0.0268,0.512
01-Oct-19,CAPACITE,192.9,197.8,-0.0251,0.0325,0.0321,0.6133
01-Oct-19,CAPFIN,10,10,0,0,0,0
01-Oct-19,CAPLIPOINT,418.3,424.15,-0.0139,0.0193,0.019,0.363
01-Oct-19,CAPTRUST,142.6,121.25,0.1622,0.259,0.2542,4.8565
01-Oct-19,CARBORUNIV,294.2,300.55,-0.0214,0.0315,0.031,0.5923
01-Oct-19,CAREERP,93.9,96.25,-0.0247,0.0535,0.0522,0.9973
01-Oct-19,CARERATING,510.7,518.6,-0.0154,0.0324,0.0316,0.6037
01-Oct-19,CASTEXTECH,0.45,0.4,0.1178,0.0811,0.0838,1.601
01-Oct-19,CASTLE,25.35,25.35,0,0,0,0
01-Oct-19,CASTROLIND,135.35,136.05,-0.0052,0.0232,0.0225,0.4299
01-Oct-19,CCHHL,3.65,3.8,-0.0403,0.0336,0.034,0.6496
01-Oct-19,CCL,235.4,239.3,-0.0164,0.0132,0.0134,0.256
01-Oct-19,CDSL,202.5,204.65,-0.0106,0.022,0.0215,0.4108
01-Oct-19,CEATLTD,972.05,957.15,0.0154,0.0209,0.0206,0.3936
01-Oct-19,CEBBCO,13.6,14.65,-0.0744,0.0414,0.0441,0.8425
01-Oct-19,CELEBRITY,6.45,6.75,-0.0455,0.0317,0.0327,0.6247
01-Oct-19,CELESTIAL,3.5,3.7,-0.0556,0.0406,0.0417,0.7967
01-Oct-19,CENTENKA,179.1,182.55,-0.0191,0.0294,0.0289,0.5521
01-Oct-19,CENTEXT,2.9,2.85,0.0174,0.0472,0.046,0.8788
01-Oct-19,CENTRAL,73.2,73.2,0,0,0,0
01-Oct-19,CENTRALBK,17.9,18.05,-0.0083,0.0299,0.0291,0.556
01-Oct-19,CENTRUM,24.15,24.35,-0.0082,0.0234,0.0228,0.4356
01-Oct-19,CENTUM,408.9,420.7,-0.0284,0.0305,0.0304,0.5808
01-Oct-19,CENTURYPLY,156.95,159.2,-0.0142,0.0295,0.0288,0.5502
01-Oct-19,CENTURYTEX,899.05,906.5,-0.0083,0.0246,0.0239,0.4566
01-Oct-19,CERA,2657.1,2661.5,-0.0017,0.0204,0.0198,0.3783
01-Oct-19,CEREBRAINT,22.4,23.05,-0.0286,0.0273,0.0274,0.5235
01-Oct-19,CESC,733.8,746.05,-0.0166,0.0208,0.0206,0.3936
01-Oct-19,CESCVENT,359,378.15,-0.052,0.0336,0.035,0.6687
01-Oct-19,CGCL,208.55,214.5,-0.0281,0.0322,0.032,0.6114
01-Oct-19,CGPOWER,13.45,14.15,-0.0507,0.0577,0.0573,1.0947
01-Oct-19,CHALET,320.6,315.75,0.0152,0.0176,0.0175,0.3343
01-Oct-19,CHAMBLFERT,154.75,153.8,0.0062,0.0334,0.0324,0.619
01-Oct-19,CHAMPION,10,10,0,0,0,0
01-Oct-19,CHEMFAB,178,178,0,0.0316,0.0306,0.5846
01-Oct-19,CHENNPETRO,169.45,173.8,-0.0253,0.0244,0.0245,0.4681
01-Oct-19,CHITRAKUT,30.4,30.4,0,0,0,0
01-Oct-19,CHOLAFIN,293.55,307.75,-0.0472,0.0289,0.0303,0.5789
01-Oct-19,CHOLAHLDNG,483.4,489.85,-0.0133,0.0249,0.0244,0.4662
01-Oct-19,CHROMATIC,0.6,0.6,0,0.1014,0.0983,1.878
01-Oct-19,CIGNITITEC,340.3,335.2,0.0151,0.0331,0.0323,0.6171
01-Oct-19,CIMMCO,20.25,22.8,-0.1186,0.0507,0.0571,1.0909
01-Oct-19,CINELINE,33.7,34.85,-0.0336,0.0346,0.0345,0.6591
01-Oct-19,CINEVISTA,12.8,12.2,0.048,0.0403,0.0408,0.7795
01-Oct-19,CIPLA,412.65,425.5,-0.0307,0.0174,0.0185,0.3534
01-Oct-19,CITYGOLD,10,10,0,0,0,0
01-Oct-19,CKFSL,0.75,0.8,-0.0645,0.1093,0.1071,2.0461
01-Oct-19,CLEDUCATE,80.4,77.85,0.0322,0.0241,0.0247,0.4719
01-Oct-19,CLNINDIA,292.55,300.3,-0.0261,0.018,0.0186,0.3554
01-Oct-19,CMICABLES,57.55,59.5,-0.0333,0.0458,0.0451,0.8616
01-Oct-19,CNOVAPETRO,8.5,9.05,-0.0627,0.0516,0.0523,0.9992
01-Oct-19,COALINDIA,194.1,199.85,-0.0292,0.0251,0.0254,0.4853
01-Oct-19,COCHINSHIP,335.7,337.7,-0.0059,0.0166,0.0162,0.3095
01-Oct-19,COFFEEDAY,45.65,48.05,-0.0512,0.0525,0.0524,1.0011
01-Oct-19,COLPAL,1495.9,1504,-0.0054,0.0261,0.0253,0.4834
01-Oct-19,COMPINFO,10.3,10.55,-0.024,0.0369,0.0363,0.6935
01-Oct-19,COMPUSOFT,8,9.05,-0.1233,0.0243,0.0383,0.7317
01-Oct-19,CONCOR,640.15,604.75,0.0569,0.027,0.0297,0.5674
01-Oct-19,CONFIPET,29.45,29.95,-0.0168,0.0547,0.0532,1.0164
01-Oct-19,CONSOFINVT,36.5,37.05,-0.015,0.0458,0.0446,0.8521
01-Oct-19,CONTROLPR,247.9,246.85,0.0042,0.0183,0.0178,0.3401
01-Oct-19,CORALFINAC,11,11.4,-0.0357,0.0332,0.0334,0.6381
01-Oct-19,CORDSCABLE,41.9,43.05,-0.0271,0.0327,0.0324,0.619
01-Oct-19,COROMANDEL,413.7,415.4,-0.0041,0.0184,0.0179,0.342
01-Oct-19,CORPBANK,14.65,15.1,-0.0303,0.0242,0.0246,0.47
01-Oct-19,COSMOFILMS,211.2,216.1,-0.0229,0.0187,0.019,0.363
01-Oct-19,COUNCODOS,2.3,2.25,0.022,0.0488,0.0476,0.9094
01-Oct-19,COX&KINGS,3.65,3.8,-0.0403,0.0484,0.048,0.917
01-Oct-19,CPSEETF,23.6,23.83,-0.0097,0.0176,0.0172,0.3286
01-Oct-19,CREATIVE,61.5,61.5,0,0.0173,0.0168,0.321
01-Oct-19,CREATIVEYE,1.6,1.6,0,0.0722,0.07,1.3373
01-Oct-19,CREDITACC,670.15,657.1,0.0197,0.0289,0.0284,0.5426
01-Oct-19,CREMICA,19.2,19.2,0,0,0,0
01-Oct-19,CRESCENT,43.8,43.8,0,0,0,0
01-Oct-19,CREST,95.95,100,-0.0413,0.0504,0.0499,0.9533
01-Oct-19,CRISIL,1348.85,1370,-0.0156,0.0147,0.0148,0.2828
01-Oct-19,CRMFGETF,3500,3530,-0.0085,0.0198,0.0193,0.3687
01-Oct-19,CROMPTON,246.5,250.3,-0.0153,0.0224,0.022,0.4203
01-Oct-19,CTE,27.5,29.1,-0.0566,0.0266,0.0293,0.5598
01-Oct-19,CUB,211.35,218.65,-0.034,0.0227,0.0235,0.449
01-Oct-19,CUBEXTUB,10.75,10.9,-0.0139,0.0524,0.0509,0.9724
